,Text,Sentiment,Date,Favorites,Retweets,Mentions,HashTags
234,Why Is the Stock Market Hanging Its Hopes on Gilead's Remdesivir? @themotleyfool #stocks $GILD $LLY $^DJI $RHHBY $BAYRY,neutral,2020-04-29 20:56:25+00:00,0,0,@themotleyfool,#stocks
235,"Despite what appears as a very impressive #stockmarket #rally we are still below the 200 DMA for both the #DJI &amp; S&amp;P 500. Reversal points for #DJI is 26,000 and for S&amp;P 500 3100. Above those levels new highs possible. Overall this still has look of #bearmarket rally.",negative,2020-04-29 19:56:22+00:00,0,0,,#stockmarket #rally #DJI #DJI #bearmarket
236,Powell: Q2 data going to be the worst we've seen. Stock market go up along with everything else. $btc $dji $spx $ixic $ym $es $nq,positive,2020-04-29 19:07:01+00:00,0,1,,
237,1/3 Resetting on breaking COVID treatment news. Made up overnight gap loss with day trade (long SPY at open). Rolling all $SPY puts out to 5/22. Still hedged with long $XLF $XLE 2-to-1 short by end of day. $DJI #trading #investing #stocks #markets #StockMarket #SwingTrading,negative,2020-04-29 17:24:18+00:00,0,0,,#trading #investing #stocks #markets #StockMarket #SwingTrading
238,Who tf is manipulating the #StockMarket and can you please dm me which stocks youâ€™re buying/ selling so I can get in on it. Thanks #NYSE #DowJones #SP500 #NASDAQ $DJI $SPX $NDX,neutral,2020-04-29 16:32:51+00:00,0,2,,#StockMarket #NYSE #DowJones #SP500 #NASDAQ
239,Caught the perfect us stock market bottom. $spx $dji ,negative,2020-04-29 15:13:54+00:00,0,10,,
240,Here is how accurate my charting is .. #DOW $DJI Chart Analysis! https://www.tradingview.com/chart/DJI/HiNuwhyy-DOW-Possible-scenarios-DOW-DJI/ #stocks #StockMarket ,neutral,2020-04-29 14:33:37+00:00,1,3,,#DOW #stocks #StockMarket
241,"PART 4 US STOCK MARKET ENTERS TWILIGHT ZONE https://www.thetechnicaltraders.com/partners/idevaffiliate.php?id=513&amp;url=https://www.thetechnicaltraders.com/us-stock-market-enters-twilight-zone/ $SPY The next downside price target levels are GREY, near $173.40, and RED, near $128.00. $SPX #SPY $DJIA $DJI $ES $ES_F #stocks #finance",neutral,2020-04-29 13:56:39+00:00,1,0,,#SPY #stocks #finance
242,"PART 3 US STOCK MARKET ENTERS TWILIGHT ZONE https://www.thetechnicaltraders.com/partners/idevaffiliate.php?id=513&amp;url=https://www.thetechnicaltraders.com/us-stock-market-enters-twilight-zone/ Currently, the $SPY is trading very near to the 283 level and we believe this level may turn into massive resistance over the next 5 to 10+ days $SPX #SPY $DJIA $DJI $ES $ES_F #stocks #finance",neutral,2020-04-29 13:56:39+00:00,1,0,,#SPY #stocks #finance
243,"PART 1 US STOCK MARKET ENTERS TWILIGHT ZONE https://www.thetechnicaltraders.com/partners/idevaffiliate.php?id=513&amp;url=https://www.thetechnicaltraders.com/us-stock-market-enters-twilight-zone/ The US stock market has rallied substantially since the bottom on March 23, 2020. What will happen next and how should you prepare for the next big move? $SPX $SPY $DJIA $DJI $ES $ES_F #stocks #finance",neutral,2020-04-29 13:56:38+00:00,1,3,,#stocks #finance
244,Stock Market Wrap-Up: Why Airlines Took Off Today @themotleyfool #stocks $JBLU $DAL $AAL $^DJI $^GSPC $^IXIC $LUV $UAL $ALK $SAVE $HA,neutral,2020-04-29 05:54:37+00:00,0,2,@themotleyfool,#stocks
245,The Dow vs. Global Stock Indices: Why the Lack of Market Participation? - https://go.shr.lc/2VMGDic via @equedia $TSX $NDX $SPX $DJI $CDNX #stockcharts,neutral,2020-04-29 05:51:57+00:00,0,1,@equedia,#stockcharts
246,#NYSE #NASDAQ #StockMarket #dowjones #SP500 $DJI $NDX $SPX #trading @tradingview #tradingview #stockstowatch #stocks #TradingSignals #technicalanalysis,neutral,2020-04-28 23:36:05+00:00,0,0,@tradingview,#NYSE #NASDAQ #StockMarket #dowjones #SP500 #trading #tradingview #stockstowatch #stocks #TradingSignals #technicalanalysis
247,#NYSE #NASDAQ #StockMarket #dowjones #SP500 $DJI $NDX $SPX #trading @tradingview #tradingview #stockstowatch #stocks #TradingSignals #technicalanalysis #cryptocurrencies #Cryptocurrency #crypto $BTC #BTCUSD #Bitcoin #BitcoinHalving #blockchaintechnology,neutral,2020-04-28 23:16:38+00:00,0,0,@tradingview,#NYSE #NASDAQ #StockMarket #dowjones #SP500 #trading #tradingview #stockstowatch #stocks #TradingSignals #technicalanalysis #cryptocurrencies #Cryptocurrency #crypto #BTCUSD #Bitcoin #Bitcoin #BitcoinHalving #blockchaintechnology
248,"SP500 VIDEO 29 April 2020 https://youtu.be/waoxDoA633Y via @YouTube Emini, (ES), SPY,SPX, SPY, Futures, Index, US30 CFD Trading,Technical Analysis, CFDs, Day Trading, strategies, cfd trading, options trading,spread betting, US Stock Market,ETF,VOO,NASDAQ-100,DJI, Swing Trading",neutral,2020-04-28 22:56:12+00:00,0,0,@YouTube,
249,"Trading should be boring, if I am getting excited I am doing it wrong. #stocks #finance #investing #nasdaq #stock #trading #investing #money #markets #market #economy #business #sp500 #spx #forex $SPX $SPY $DJIA $DJI $ES",neutral,2020-04-28 19:46:14+00:00,0,7,,#stocks #finance #investing #nasdaq #stock #trading #investing #money #markets #market #economy #business #sp500 #spx #forex
250,Stock Market Update: Holding Mixed Trade: The major averages stand virtually unchanged from half an hour ago with the DJI... https://www.briefing.com/in-depth-analysis/Content/Article?ArticleId=SI20200428132928 BRIEFINGcom,neutral,2020-04-28 17:35:03+00:00,0,0,,
251,BUY #DJI #DOW30 #dowjones at 24350 SL 24100 TP 24600/700 Follow me for the Real Time Live trading signals #forexsignal #forexsignals #trading #forextrading #GBPCAD #daytrader #stocks #stockmarket #BitcoinCash #EURJPY #EURAUD #GBPCHF #Apple #coronavirus #COVID19,positive,2020-04-28 14:07:02+00:00,1,2,,#DJI #DOW30 #dowjones #forexsignal #forexsignals #trading #forextrading #GBPCAD #daytrader #stocks #stockmarket #BitcoinCash #EURJPY #EURAUD #GBPCHF #Apple #coronavirus #COVID19
252,"Its not clear whether DJI and stock market will collapse next week, but by the end of this year prices r definitely gonna b significantly lower. Investing in stocks now is a foolâ€™s game, itâ€™s too late.Stock prices can't rally forever,especially when they're fueled by a large debt",negative,2020-04-28 06:41:53+00:00,0,0,,
253,#NYSE #NASDAQ #StockMarket #dowjones #SP500 $DJI $NDX $SPX #trading @tradingview #tradingview #stockstowatch #stocks #TradingSignals #technicalanalysis #cryptocurrencies #Cryptocurrency #crypto $BTC #BTCUSD #Bitcoin #BitcoinHalving #blockchaintechnology,neutral,2020-04-28 04:10:29+00:00,0,1,@tradingview,#NYSE #NASDAQ #StockMarket #dowjones #SP500 #trading #tradingview #stockstowatch #stocks #TradingSignals #technicalanalysis #cryptocurrencies #Cryptocurrency #crypto #BTCUSD #Bitcoin #Bitcoin #BitcoinHalving #blockchaintechnology
254,#NYSE #NASDAQ #StockMarket #dowjones #SP500 $DJI $NDX $SPX #trading @tradingview #tradingview #stockstowatch #stocks #TradingSignals #technicalanalysis,neutral,2020-04-28 03:53:28+00:00,0,0,@tradingview,#NYSE #NASDAQ #StockMarket #dowjones #SP500 #trading #tradingview #stockstowatch #stocks #TradingSignals #technicalanalysis
255,$DJI Dow Jones 1930s crash vs NOW - eerie similarities https://www.tradingview.com/chart/DJI/B5eGOxJf-DJI-1930s-vs-NOW-Fractal-Repeating-Itself/ #stocks #stockmarket #trading #investing #crash2020 #crash,negative,2020-04-28 02:51:26+00:00,0,0,,#stocks #stockmarket #trading #investing #crash2020 #crash
256,"Picture it, sometime in the future, humanity is wiped out but the trading engines controlled by algos left behind take the stock markets perpetually higher. We're all dead, but the stock market goes up forever. Until the Aliens shut off the computers, lol. $dji $spx $ym $es $nq",negative,2020-04-28 02:18:19+00:00,0,4,,
257,For those who are interested in joining my swing trading newsletter service I post all my winners and losers on my site. https://www.thetechnicaltraders.com/partners/idevaffiliate.php?id=513&amp;url=https://www.thetechnicaltraders.com/TTT/ #stocks #finance #investing #nasdaq #stock #trading #investing #market #economy #business #sp500 #spx #forex $SPX $SPY $DJIA $DJI $ES,neutral,2020-04-27 23:01:48+00:00,0,2,,#stocks #finance #investing #nasdaq #stock #trading #investing #market #economy #business #sp500 #spx #forex
258,"Welp, I suppose this explains why the Russell 2000 was up 4% today whereas the three other major US #StockMarket benchmarks gained 0.6-1.5%. $RUT $RTY $IWM $SPX $SPY $NDX $QQQ $DJI $DIA #Stocks #Trading",positive,2020-04-27 20:40:59+00:00,0,2,,#StockMarket #Stocks #Trading
259,Precise $DJI Prediction https://www.tradingview.com/chart/DJI/HiNuwhyy-DOW-Possible-scenarios-DOW-DJI/ #DJI #StockMarket #stocks,neutral,2020-04-27 19:08:44+00:00,0,2,,#DJI #StockMarket #stocks
260,"Stock Market News: Coronavirus Claims Another Dividend, Another Bankruptcy @themotleyfool #stocks $GM $DO $^DJI $^GSPC $^IXIC ",negative,2020-04-27 18:01:22+00:00,0,2,@themotleyfool,#stocks
261,$SPX well beyond 50% retrace (green arrow) but bottom indicator did not hit overbought yet. Compare to 2018 bottom when $SPX was at 50% retrace (yellow arrow) and indicator already at overbought. $SPY $NDX $QQQ $NQ $ES $IWM $DJI $DJIA #StockMarket. Squeeze can take SPX higher yet ,negative,2020-04-27 17:26:10+00:00,0,0,,#StockMarket
264,"""The stock market is never obvious. It is designed to fool most of the people most of the time."" Tech Bubble 2000 - Financial Crisis 2008 - Coronavirus 2020 $SPY $DJI $GDX https://twitter.com/BradHuston/status/1254567052825686017",neutral,2020-04-27 15:57:26+00:00,2,4,,
265,"You want the truth, Chimp? Crypto gives illusion about this correlation with stock market. Bitcoin will hit new low before $DJI does, thereâ€™s nothing we can do about it. We are meant to hit the ground whether people like it or not.",negative,2020-04-27 14:41:31+00:00,0,0,,
266,"The leading topic in our 'Weekly Expectations' update from today is reserved for the Advance #GDP data in the US, scheduled for release on Wednesday. Read here how the data could impact the US #stock and #bonds markets. https://bit.ly/3580onr #trading #spx #DJI #COVID19",neutral,2020-04-27 14:27:02+00:00,0,3,,#GDP #stock #bonds #trading #spx #DJI #COVID19
267,"Monday Morning US Stock Market study sesh, big week for most of DJI 30 components and SP500, capitalize on opportunity this week. ",positive,2020-04-27 07:49:13+00:00,0,0,,
268,$SIRI Indicator even MORE obvious with this Hidden BULLISH divergence chart. More convinced in my previous analysis - #NYSE #NASDAQ #StockMarket #dowjones #SP500 $DJI $NDX $SPX #trading @tradingview #tradingview #stockstowatch #stocks #TradingSignals #technicalanalysis,positive,2020-04-27 04:52:36+00:00,0,1,@tradingview,#NYSE #NASDAQ #StockMarket #dowjones #SP500 #trading #tradingview #stockstowatch #stocks #TradingSignals #technicalanalysis
269,$SIRI exaggerated BULLISH divergence after testing 20 SMA daily. Q1 call Tuesday with same dividend payment expected. #NYSE #NASDAQ #StockMarket #dowjones #SP500 $DJI $NDX $SPX #trading @tradingview #tradingview #stockstowatch #stocks #TradingSignals #technicalanalysis,negative,2020-04-27 01:40:43+00:00,0,0,@tradingview,#NYSE #NASDAQ #StockMarket #dowjones #SP500 #trading #tradingview #stockstowatch #stocks #TradingSignals #technicalanalysis
270,$GRPN Hidden BEARISH divergence just as price is testing the 50 day SMA?!? Price will dump?!?? #NYSE #NASDAQ #StockMarket #dowjones #SP500 $DJI $NDX $SPX #trading @tradingview #tradingview #stockstowatch #stocks #TradingSignals #technicalanalysis,negative,2020-04-27 01:33:08+00:00,0,0,@tradingview,#NYSE #NASDAQ #StockMarket #dowjones #SP500 #trading #tradingview #stockstowatch #stocks #TradingSignals #technicalanalysis
272,"SP500 Elliott Wave Trading 27 April 2020 https://youtu.be/TXtEaGhMb6w via @YouTube cfd trading, options trading,spread betting, US Stock Market,ETF,VOO,NASDAQ-100,DJI, Swing Trading",neutral,2020-04-26 22:28:55+00:00,0,0,@YouTube,
274,The Super Bowl of Earnings this week. #Amazon #microsoft #tesla #starbucks #AMD #PepsiCo #dowjones #StockMarket #DJI #NYSE,positive,2020-04-26 22:21:16+00:00,0,0,,#Amazon #microsoft #tesla #starbucks #AMD #PepsiCo #dowjones #StockMarket #DJI #NYSE
275,3 Things to Watch in the Stock Market This Week themotleyfool #stocks $MCD $^DJI $^GSPC $AMZN $FB https://www.fool.com/investing/2020/04/26/3-things-to-watch-in-the-stock-market-this-week.aspx Gamma_Monkey #stocks #stockmarket #investing #trading #stockmarketnews #news #stocktrading #business #wallstreet #alpha #alphanews #Canada #Questrade,neutral,2020-04-26 21:41:25+00:00,0,0,,#stocks #stocks #stockmarket #investing #trading #stockmarketnews #news #stocktrading #business #wallstreet #alpha #alphanews #Canada #Questrade
276,3 Things to Watch in the Stock Market This Week @themotleyfool #stocks $MCD $^DJI $^GSPC $AMZN $FB https://www.fool.com/investing/2020/04/26/3-things-to-watch-in-the-stock-market-this-week.aspx @Gamma_Monkey #stocks #stockmarket #investing #trading #stockmarketnews #news #stocktrading #business #wallstreet #alpha #alphanews #Canada #Questrade,neutral,2020-04-26 21:18:32+00:00,1,0,@themotleyfool @Gamma_Monkey,#stocks #stocks #stockmarket #investing #trading #stockmarketnews #news #stocktrading #business #wallstreet #alpha #alphanews #Canada #Questrade
279,Bear View | S&P 500 | 4.26.2020 Is this the start of the end? Or did we reach bottom? #stocks #stockmarket #sp500 #dji #dowjones #futures https://www.tradingview.com/chart/SPX/I3iRphfc-Bear-View-S-P-500-4-26-2020-Twitter-ChoeTrades/,negative,2020-04-26 06:59:30+00:00,6,32,,#stocks #stockmarket #sp500 #dji #dowjones #futures
280,Percentages since the LOW point (3/23-4/24 2020) $DJI +25.3% $SPX +24.3% $NDX +24.9% Overall still in a strong bull trend since Mar 23. - #NYSE #DowJones #NASDAQ #SP500 #stocks #TradingView @tradingview #trading #investingnews #investing #stockmarket #TradingSignals,positive,2020-04-24 21:44:01+00:00,0,0,@tradingview,#NYSE #DowJones #NASDAQ #SP500 #stocks #TradingView #trading #investingnews #investing #stockmarket #TradingSignals
281,#StockMarket in the red this week: Percentage (4/20-4/24/2020) $DJI -1.58% $SPX -1.04% $NDX -0.22% Overall still in heavy BULL trend See previous tweet â€”â€” #NYSE #DowJones #NASDAQ #SP500 #stocks #TradingView @tradingview #trading #investingnews #investing,negative,2020-04-24 21:40:52+00:00,0,0,@tradingview,#StockMarket #NYSE #DowJones #NASDAQ #SP500 #stocks #TradingView #trading #investingnews #investing
282,#StockMarket percentages since the crash to present/ lowest percentage since crash (2/24-4/24/2020) $DJI -18.0% / -37.2 % $SPX -15.0% / -34.2 % $NDX - 6.9% / - 28.0 % â€”â€” #NYSE #DowJones #NASDAQ #SP500 #stocks #TradingView @tradingview #trading #investingnews #investing,negative,2020-04-24 21:35:40+00:00,0,1,@tradingview,#StockMarket #NYSE #DowJones #NASDAQ #SP500 #stocks #TradingView #trading #investingnews #investing
283,"What happened today in the Stock Market? Tilray's explosion drags the "" #Cannabis "" bundle to the top while #Zoom 's reversal limits the "" â€œ 2019 Hot #IPOs "" bundle https://bit.ly/2KCEAGN $TLRY $APHA $ACB $AAPL $AMZN $GOOG $NFLX $FB $SPX $NDX $DJI",positive,2020-04-24 21:18:35+00:00,0,1,,#Cannabis #Zoom #IPOs
284,Bulls vs Coronavirus $SPY $DJI #trading #investing #stocks #markets #StockMarket #SwingTrading #DayTrading #Coronavirus,neutral,2020-04-24 21:09:57+00:00,0,1,,#trading #investing #stocks #markets #StockMarket #SwingTrading #DayTrading #Coronavirus
285,Podcast: Comparing profits and capital efficiency between debit spreads and a leveraged ETF taking the exact same trading signals. $SPY $QQQ $SPX $IWM $DIA $DJI #stocks #stockmarket #OptionsTrading #options,neutral,2020-04-24 20:16:31+00:00,1,0,,#stocks #stockmarket #OptionsTrading #options
286,"I have a new strategy to trade US #Stockmarket, statistically proofed. Its named: â€žIf in doubt, always longâ€œ little joke to start the weekend. #DJI $DJI #SPX",neutral,2020-04-24 18:08:15+00:00,3,20,,#Stockmarket #DJI #SPX
287,You know the market is screwed up when these are the current top 3 headline in my trading platform news feed. $SPY $DJI #trading #investing #stocks #markets #StockMarket #SwingTrading #DayTrading,negative,2020-04-24 17:54:53+00:00,0,0,,#trading #investing #stocks #markets #StockMarket #SwingTrading #DayTrading
288,"I want to start #OptionsTrading to hedge my positions. I already leaned the basics, but what else should I know? What do you wish someone told you before you started options? - #NYSE #DowJones #NASDAQ #SP500 #stocks $DJI $SPX $NDX #investingnews #investing #StockMarket #trading",neutral,2020-04-24 17:14:49+00:00,0,0,,#OptionsTrading #NYSE #DowJones #NASDAQ #SP500 #stocks #investingnews #investing #StockMarket #trading
289,"Reality check will kick in when the people realizes how screwed the current economy is and then ... the stock market will tank again and break new lows i.e. &lt; 18k DJI. After which, then i might consider buying some after the economy stabilizes ... It could be 15k, 12k or &lt;10k",negative,2020-04-24 16:11:50+00:00,0,0,,
290,I no longer equate a â€œgreat economyâ€ with the stock market. Highest employment ever and yet DJI not so bad. Maybe the economy was only great for the wealthy and still is?,negative,2020-04-24 16:00:49+00:00,0,0,,
291,@marciasgreen #DowJonesFutures got sup exactly @sup line mentioned y'day. next resistance is 24058. now probable #INTRADAY wave is.. #StockMarket #NSEUpdates #DowJones #Trades #Dow #stock #US30 #dji #DJIA #SPX500 #investing,neutral,2020-04-24 14:09:53+00:00,0,1,@marciasgreen,#DowJonesFutures #INTRADAY #StockMarket #NSEUpdates #DowJones #Trades #Dow #stock #US30 #dji #DJIA #SPX500 #investing
292,"Gold will enter the next phase of the bull market within 6 months and gold will break to all time highs while stock markets, DJI can drop below 10 000. So yes gold is looking very good",negative,2020-04-24 11:56:26+00:00,0,1,,
293,Stock Market Meme on New Trader . . . . . . . . #stockmarket #sharemarket #dowjones #dji #nifty50 #sensex #sharemarketmeme #stockmarkettmeme #memes #memesdaily #stockmeme #newinvestor #investing #intraday #forexâ€¦ https://www.instagram.com/p/B_XEC7PHAdV/?igshid=17vhmmr74hds9,neutral,2020-04-24 10:32:00+00:00,0,1,,#stockmarket #sharemarket #dowjones #dji #nifty50 #sensex #sharemarketmeme #stockmarkettmeme #memes #memesdaily #stockmeme #newinvestor #investing #intraday #forex
294,What caused the #StockMarket crash @12:45pm today? Things were going so well in AM. Some ideas: -Unemployment reported - $GILD CO-19 drug fails -Tech sector reports high rate of hiring freezes -- #NYSE #DowJones #NASDAQ #SP500 #stocks $DJI $SPX $NDX #investingnews #investing,negative,2020-04-24 00:25:01+00:00,0,1,,#StockMarket #NYSE #DowJones #NASDAQ #SP500 #stocks #investingnews #investing
295,"SP500 Elliott Wave Day Trading 24 April 2020 https://youtu.be/s6BI9L2Xn_k via @YouTube Emini, (ES), SPY,SPX, Futures, Index, US30 CFD Trading,Technical Analysis, CFDs, Day Trading, strategies, cfds, options trading,spread betting, US Stock Market,ETF,VOO,NASDAQ-100,DJI, Swing Trading",neutral,2020-04-23 22:52:54+00:00,0,0,@YouTube,
296,What happened today in the #StockMarket? https://bit.ly/3cFsd92 $AAPL $AMZN $GOOG $NFLX $FB $SPX $NDX $DJI $BYND $TSLA,neutral,2020-04-23 20:56:02+00:00,0,0,,#StockMarket
297,The #Liberals wonâ€™t allow the economy to reopen until the stock market tanks enough so they think they will lose their money like the rest of us. $SPX $DJI If the S&amp;P drops to 1750 Nancy Pelosi will 180 so fast sheâ€™ll get whiplash.,negative,2020-04-23 20:40:42+00:00,0,0,,#Liberals
298,"@CNBC just seriously discussed, ""We may not get another dip."" True story; I wouldn't make this up. $SPY $DJI #trading #investing #stocks #markets #StockMarket #SwingTrading #DayTrading",negative,2020-04-23 16:46:52+00:00,0,1,@CNBC,#trading #investing #stocks #markets #StockMarket #SwingTrading #DayTrading
299,BUY #DJI #DOW30 #dowjones at 23800 SL 23550 TP 24100 Follow me for the Real Time Live trading signals #forexsignal #forexsignals #trading #forextrading #GBPCAD #daytrader #stocks #stockmarket #BitcoinCash #EURJPY #EURAUD #GBPCHF #Apple #coronavirus #COVID19,positive,2020-04-23 14:35:26+00:00,0,4,,#DJI #DOW30 #dowjones #forexsignal #forexsignals #trading #forextrading #GBPCAD #daytrader #stocks #stockmarket #BitcoinCash #EURJPY #EURAUD #GBPCHF #Apple #coronavirus #COVID19
300,Post 1929 stock market gains analysis. - #DJI chart ,neutral,2020-04-23 03:46:36+00:00,0,0,,#DJI
301,I plotted a signal when the #unemployment reached greater than 10% increase YOY. Only taking first signal results we see negative numbers on $DJI several months later. $SPY $USO $BA $MCD $QQQ $DJI $CCL $AAL $UAL #stockmarket,,2020-04-23 00:45:03+00:00,0,1,,#unemployment #stockmarket
302,What happened today in the #StockMarket? The #SocialNetworks bundle with a double-digit performance clearly outperforms the other bundles https://bit.ly/2XVfBX9 $AAPL $AMZN $GOOG $NFLX $FB $SPX $NDX $DJI $TSLA $NFLX #stocks #investing,positive,2020-04-22 21:10:01+00:00,1,1,,#StockMarket #SocialNetworks #stocks #investing
303,Please check out DJI chart. I wonder if you will see that giant rising wedge. Btc plays out what american stock markets do.,positive,2020-04-22 19:20:40+00:00,0,1,,
304,"Stock Market Update: DJIA Shows Softest Gains On Wednesday: The major averages ticked slightly higher in the last half hour, though the DJI... https://www.briefing.com/in-depth-analysis/Content/Article?ArticleId=SI20200422132954 BRIEFINGcom",positive,2020-04-22 17:35:33+00:00,0,0,,
305,Adding back $SPY puts. Now 1.5X net short the market. Key levels upward for next 2 days are 2800 and 2829. Will take profit on longs and add shorts if we hit those. $DJI #trading #investing #stocks #markets #StockMarket #SwingTrading #DayTrading,negative,2020-04-22 15:55:34+00:00,0,1,,#trading #investing #stocks #markets #StockMarket #SwingTrading #DayTrading
306,"Don't understand why people bother charting $btc right now. Ever since the stock market started dumping in March, $btc has been following $ES $SPX $DJI like a lost child. Unless it shows it can actually decouple from stocks, better to watch the rising wedge in $ES...",negative,2020-04-22 03:16:25+00:00,0,3,,
307,"My thoughts on where we could head looking at the DJI This is a prediction, it doesn't mean it will happen However, my track record of recent with predictions has been on #StockMarket #stocks",neutral,2020-04-22 01:51:25+00:00,0,6,,#StockMarket #stocks
308,What happened today in the #StockMarket? https://bit.ly/34UMXXH $AAPL $AMZN $GOOG $NFLX $FB $SPX $NDX $DJI #stocks #trading #investing,neutral,2020-04-21 22:41:15+00:00,0,1,,#StockMarket #stocks #trading #investing
309,"@realDonaldTrump i know you love the stock market, so i just wanted to let you know the DJI average is down over 1000 points this week and its only tuesday. #IncompetenceKills",negative,2020-04-21 20:02:18+00:00,0,0,@realDonaldTrump,#IncompetenceKills
310,Let the bear market commence for the stock market. $DJI $SPX $NASDAQ #DowJones #SPX #NASDAQ #recession #stocks #stockmarketcrash #stockmarkets,negative,2020-04-21 17:47:18+00:00,0,0,,#DowJones #SPX #NASDAQ #recession #stocks #stockmarketcrash #stockmarkets
311,"Next #Podcast Compares trading results of $SPX debit spreads vs. leveraged ETF $SSO for getting long $SPY. Available in Spotify, Apple, and most podcast players. Here's the weblink. https://player.captivate.fm/episode/9aadb510-b2ac-4d4a-ba67-3d3c631bc127 #optionstrading #stocks #ETFs $DJI #trading #stockmarket $$",neutral,2020-04-21 17:46:45+00:00,0,1,,#Podcast #optionstrading #stocks #ETFs #trading #stockmarket
312,#Gold Shoulder Build &amp; Stock Market Collapse $GDX $GLD $OIL $DJI https://talkmarkets.com/content/commodities/gold-shoulder-build--stock-market-collapse?post=259323,negative,2020-04-21 17:45:36+00:00,0,0,,#Gold
313,We should get a 2nd chance to sell when the price bounces back up to retest. #DJI #Dow #StockMarket ,positive,2020-04-21 16:36:50+00:00,0,1,,#DJI #Dow #StockMarket
314,"Dow Jones Industrial Average INDEXDJX: .DJI 23,132.31 âˆ’518.13 (2.19%) â€œSTOCK MARKET AT ALL-TIME HIGH! HOW ARE YOUR 409Kâ€™S DOING? 70%, 80%, 90% up? Only 50% up! What are you doing wrong?â€ -DJT",positive,2020-04-21 15:05:58+00:00,1,3,,
315,"#Nasdaq or #NYSE and indices like S&amp;P or be it DJI, looks like offering great Short Selling or Profit Booking opportunity ???? #TradersClub #investors #StockMarket #investing #tradingpsychology",negative,2020-04-21 14:20:47+00:00,1,0,,#Nasdaq #NYSE #TradersClub #investors #StockMarket #investing #tradingpsychology
316,"Locked up more gains shortly after open. Now slightly net short the market. If $SPY runs back up today, will get more short. Look to get back to 2-2.5X short ratio. $DJI #trading #investing #stocks #markets #StockMarket #SwingTrading #DayTrading",negative,2020-04-21 13:55:13+00:00,0,1,,#trading #investing #stocks #markets #StockMarket #SwingTrading #DayTrading
317,Important to note! Q3 is when we will really see under the good of how this financially affected publicly traded companies. $DJI #stocks #earningsreport #stockmarket #sec,neutral,2020-04-21 12:02:00+00:00,0,0,,#stocks #earningsreport #stockmarket #sec
318,"I'm not a fan of stock market, but sometimes I analyze to understand what will happens for all markets. #DJI looks bearish to me and a drop could bring all the markets down. #dowjones #StockMarket #stocks",negative,2020-04-21 11:18:00+00:00,0,1,,#DJI #dowjones #StockMarket #stocks
319,Bull Dudeâ€™s Bundles: An Alternative Way to Follow the Stock Market https://bit.ly/3ez4Sro $AAPL $AMZN $GOOG $NFLX $FB $SPX $NDX $DJI #investing #stocks #finance #business #cannabis,neutral,2020-04-21 11:00:00+00:00,0,4,,#investing #stocks #finance #business #cannabis
320,"If #DJI breaks this support, stock market doom is back on. We all know what that means for #BTC, don't we?",negative,2020-04-21 10:18:08+00:00,1,4,,#DJI #BTC #BTC
322,Stock Market Wrap-Up: 3 Big Stock Winners From Negative Oil Prices @themotleyfool #stocks $NAT $STNG $TNK $^DJI $^GSPC $^IXIC ,neutral,2020-04-21 05:57:58+00:00,0,2,@themotleyfool,#stocks
323,#DJIA is in bear mode now! Below 22500 you will see some serious action! $DJI $DJIA $SPX $SPY $QQQ #DowJones #StockMarket ,negative,2020-04-21 03:15:12+00:00,0,1,,#DJIA #DowJones #StockMarket
324,#oott #contango #tankers #FloatingStorage #oil Stock Market Wrap-Up: 3 Big Stock Winners From Negative Oil Prices @themotleyfool #stocks $NAT $STNG $TNK $^DJI $^GSPC $^IXIC ,neutral,2020-04-20 23:26:42+00:00,0,1,@themotleyfool,#oott #contango #tankers #FloatingStorage #oil #stocks
325,"S&P500 Elliott Wave Day Trading 21 April 2020 https://youtu.be/fW-Y2EenKZk via @YouTube Emini, (ES), SPY,SPX, Futures, Index, US30,CFDs, Day Trading, strategies,cfd trading, options trading,spread betting, US Stock Market,ETF,VOO,NASDAQ-100,DJI, Swing Trading",neutral,2020-04-20 22:13:36+00:00,0,0,@YouTube,
326,Like that it could look like a perfect launch to the moon! But what if $BTC is very well aligned with the stock market and S&amp;P and DJI go back down abruptly (on a short term i mean)?,negative,2020-04-20 22:08:12+00:00,0,3,,
327,Oopsie! #oil #oilprices $WTI $SPY $DJI #trading #investing #stocks #markets #StockMarket https://twitter.com/LiveSquawk/status/1252344235895844864,negative,2020-04-20 21:28:59+00:00,0,1,,#oil #oilprices #trading #investing #stocks #markets #StockMarket
328, There is about $6 trillion worth of monetary and fiscal stimulus. In the short term that is helpful to the stock market. Are there no consequences in the long term of printing and borrowing money? Invest |Trade wellâ€¦ $SPY $SPX $QQQ $NDX $DIA $DJI ,positive,2020-04-20 20:12:20+00:00,0,0,,
329,Taking more profit on $SPY puts bought 3 hrs ago. Went from 2.5X to 2X net short on #StockMarket $SPY $DJI #trading #investing #stocks #markets #SwingTrading #DayTrading,positive,2020-04-20 19:17:29+00:00,0,0,,#StockMarket #trading #investing #stocks #markets #SwingTrading #DayTrading
330,â€œThe market hates uncertainty.â€ Another truism bites the dust..hey..hey The way the market held up until now is cray cray. $WTI #OIL $SPY $DJI #trading #investing #stocks #markets #StockMarket #SwingTrading #DayTrading,negative,2020-04-20 18:58:15+00:00,0,0,,#OIL #trading #investing #stocks #markets #StockMarket #SwingTrading #DayTrading
